Date,High,Low,Open,Close,Volume,Adj Close
2019-01-04,4730.0,4505.0,4520.0,4725.0,587400.0,4634.86181640625
2019-01-07,4810.0,4710.0,4775.0,4760.0,397800.0,4669.1943359375
2019-01-08,4820.0,4755.0,4765.0,4780.0,409200.0,4688.81298828125
2019-01-09,4920.0,4800.0,4830.0,4910.0,458100.0,4816.33251953125
2019-01-10,4855.0,4765.0,4850.0,4805.0,312100.0,4713.3359375
2019-01-11,4850.0,4795.0,4810.0,4800.0,207300.0,4708.43115234375
2019-01-15,4795.0,4735.0,4780.0,4735.0,458000.0,4644.6708984375
2019-01-16,4800.0,4735.0,4750.0,4795.0,239700.0,4703.52685546875
2019-01-17,4810.0,4740.0,4780.0,4760.0,207200.0,4669.1943359375
2019-01-18,4805.0,4740.0,4755.0,4790.0,141900.0,4698.62158203125
2019-01-21,4805.0,4765.0,4800.0,4805.0,116000.0,4713.3359375
2019-01-22,4835.0,4805.0,4805.0,4820.0,131700.0,4728.0498046875
2019-01-23,4810.0,4745.0,4785.0,4745.0,198000.0,4654.48046875
2019-01-24,4755.0,4710.0,4730.0,4740.0,144600.0,4649.57568359375
2019-01-25,4805.0,4750.0,4770.0,4785.0,177800.0,4693.71728515625
2019-01-28,4810.0,4760.0,4765.0,4805.0,91200.0,4713.3359375
2019-01-29,4830.0,4770.0,4780.0,4805.0,118900.0,4713.3359375
2019-01-30,4830.0,4780.0,4800.0,4815.0,150300.0,4723.14501953125
2019-01-31,4860.0,4810.0,4830.0,4815.0,190300.0,4723.14501953125
2019-02-01,4840.0,4805.0,4810.0,4825.0,146000.0,4732.95458984375
2019-02-04,4850.0,4805.0,4830.0,4815.0,132400.0,4723.14501953125
2019-02-05,4845.0,4820.0,4830.0,4840.0,103200.0,4747.66845703125
2019-02-06,4830.0,4785.0,4830.0,4810.0,114800.0,4718.240234375
2019-02-07,4800.0,4755.0,4785.0,4760.0,105900.0,4669.1943359375
2019-02-08,4750.0,4720.0,4745.0,4720.0,122600.0,4629.95751953125
2019-02-12,4740.0,4665.0,4710.0,4725.0,261400.0,4634.86181640625
2019-02-13,4835.0,4680.0,4680.0,4785.0,359500.0,4693.71728515625
2019-02-14,4845.0,4785.0,4785.0,4835.0,389700.0,4742.763671875
2019-02-15,4900.0,4820.0,4830.0,4895.0,295600.0,4801.619140625
2019-02-18,4925.0,4890.0,4900.0,4920.0,153300.0,4826.14208984375
2019-02-19,4995.0,4920.0,4920.0,4995.0,377600.0,4899.71142578125
2019-02-20,5020.0,4975.0,4980.0,5000.0,291600.0,4904.61572265625
2019-02-21,5020.0,4995.0,4995.0,5020.0,243300.0,4924.23388671875
2019-02-22,5020.0,4985.0,5000.0,5010.0,146200.0,4914.4248046875
2019-02-25,5030.0,5010.0,5010.0,5010.0,156800.0,4914.4248046875
2019-02-26,5020.0,4990.0,5000.0,4995.0,124100.0,4899.71142578125
2019-02-27,5020.0,5000.0,5000.0,5020.0,126600.0,4924.23388671875
2019-02-28,5010.0,4985.0,5000.0,4990.0,161700.0,4894.80615234375
2019-03-01,5050.0,5010.0,5020.0,5040.0,311800.0,4943.8525390625
2019-03-04,5050.0,5020.0,5040.0,5050.0,137400.0,4953.66162109375
2019-03-05,5080.0,5020.0,5020.0,5080.0,164600.0,4983.08935546875
2019-03-06,5100.0,5060.0,5070.0,5100.0,195700.0,5002.7080078125
2019-03-07,5100.0,5060.0,5080.0,5100.0,149700.0,5002.7080078125
2019-03-08,5110.0,5060.0,5060.0,5110.0,245100.0,5012.51708984375
2019-03-11,5120.0,5080.0,5100.0,5110.0,74900.0,5012.51708984375
2019-03-12,5130.0,5100.0,5100.0,5100.0,61100.0,5002.7080078125
2019-03-13,5140.0,5080.0,5100.0,5120.0,129400.0,5022.326171875
2019-03-14,5130.0,5090.0,5100.0,5120.0,112400.0,5022.326171875
2019-03-15,5140.0,5110.0,5130.0,5110.0,200700.0,5012.51708984375
2019-03-18,5120.0,5090.0,5120.0,5090.0,66600.0,4992.8984375
2019-03-19,5120.0,5090.0,5110.0,5120.0,59700.0,5022.326171875
2019-03-20,5110.0,5020.0,5100.0,5100.0,152700.0,5002.7080078125
2019-03-22,5110.0,5080.0,5090.0,5080.0,107600.0,4983.08935546875
2019-03-25,5070.0,5040.0,5050.0,5050.0,84200.0,4953.66162109375
2019-03-26,5090.0,5010.0,5020.0,5070.0,117700.0,4973.2802734375
2019-03-27,5130.0,5070.0,5080.0,5120.0,121700.0,5022.326171875
2019-03-28,5140.0,5100.0,5140.0,5100.0,151500.0,5002.7080078125
2019-03-29,5150.0,5110.0,5120.0,5120.0,195100.0,5022.326171875
2019-04-01,5200.0,5150.0,5150.0,5160.0,132700.0,5061.5634765625
2019-04-02,5200.0,5150.0,5190.0,5160.0,76500.0,5061.5634765625
2019-04-03,5150.0,5110.0,5150.0,5130.0,80700.0,5032.13623046875
2019-04-04,5130.0,5110.0,5120.0,5120.0,35900.0,5022.326171875
2019-04-05,5120.0,5040.0,5110.0,5050.0,146500.0,4953.66162109375
2019-04-08,5050.0,5000.0,5030.0,5040.0,111100.0,4943.8525390625
2019-04-09,5030.0,4980.0,5010.0,5010.0,136900.0,4914.4248046875
2019-04-10,5020.0,4995.0,4995.0,5020.0,47800.0,4924.23388671875
2019-04-11,5060.0,5020.0,5040.0,5030.0,46600.0,4934.04345703125
2019-04-12,5050.0,5000.0,5010.0,5050.0,90100.0,4953.66162109375
2019-04-15,5050.0,5010.0,5050.0,5010.0,117600.0,4914.4248046875
2019-04-16,5050.0,5020.0,5040.0,5050.0,80600.0,4953.66162109375
2019-04-17,5060.0,5040.0,5050.0,5060.0,90100.0,4963.470703125
2019-04-18,5080.0,5060.0,5060.0,5070.0,79800.0,4973.2802734375
2019-04-19,5080.0,5040.0,5070.0,5040.0,64300.0,4943.8525390625
2019-04-22,5070.0,5040.0,5040.0,5060.0,61500.0,4963.470703125
2019-04-23,5140.0,5060.0,5070.0,5140.0,192900.0,5041.94482421875
2019-04-24,5150.0,5110.0,5130.0,5110.0,151700.0,5012.51708984375
2019-04-25,5140.0,5110.0,5130.0,5110.0,111000.0,5012.51708984375
2019-04-26,5150.0,5110.0,5120.0,5150.0,163100.0,5051.75439453125
2019-05-07,5160.0,5110.0,5110.0,5130.0,250100.0,5032.13623046875
2019-05-08,5170.0,5130.0,5140.0,5150.0,171000.0,5051.75439453125
2019-05-09,5170.0,5080.0,5160.0,5080.0,263400.0,4983.08935546875
2019-05-10,5130.0,5050.0,5080.0,5070.0,189500.0,4973.2802734375
2019-05-13,5050.0,4925.0,5030.0,4940.0,486500.0,4845.7607421875
2019-05-14,4885.0,4770.0,4800.0,4860.0,447900.0,4767.28662109375
